p_id,p_id2,distance
4bsh,2wr0,0.369
4bsh,2wr1,0.397
4bsh,2wr2,0.385
4bsh,2wr4,0.780
4bsh,2wr5,0.760
4bsh,2wr7,1.115
4bsh,2wrb,0.976
4bsh,2wrc,1.078
4bsh,2wrd,0.412
4bsh,2wre,0.363
4bsh,2wrf,0.341
4bsh,2wrg,0.465
4bsh,2wrh,0.618
4bsh,2yp2,0.369
4bsh,2yp3,0.338
4bsh,2yp4,0.349
4bsh,2yp5,0.326
4bsh,2yp7,0.286
4bsh,2yp8,0.279
4bsh,2yp9,0.303
4bsh,2ypg,0.190
4bsh,3al4,0.279
4bsh,3eyj,0.195
4bsh,3eyk,0.179
4bsh,3eym,0.173
4bsh,3fku,0.249
4bsh,3gbm,0.369
4bsh,3gbn,0.987
4bsh,3hmg,0.134
4bsh,3hto,0.560
4bsh,3htp,0.436
4bsh,3htq,0.557
4bsh,3htt,0.535
4bsh,3ku3,0.701
4bsh,3ku5,0.675
4bsh,3ku6,0.762
4bsh,3lzf,0.424
4bsh,3lzg,0.293
4bsh,3m5g,0.316
4bsh,3m5h,0.316
4bsh,3m5i,0.355
4bsh,3m5j,0.326
4bsh,3m6s,0.326
4bsh,3mlh,1.179
4bsh,3qqb,0.728
4bsh,3qqe,0.772
4bsh,3qqo,0.688
4bsh,3r2x,0.500
4bsh,3s11,0.422
4bsh,3s12,0.286
4bsh,3s13,0.498
4bsh,3sdy,0.322
4bsh,3sm5,1.313
4bsh,3ube,0.397
4bsh,3ubj,0.363
4bsh,3ubn,0.405
4bsh,3ubq,0.346
4bsh,3uyw,1.233
4bsh,3uyx,1.247
4bsh,3vun,0.155
4bsh,3znk,0.173
4bsh,3znl,0.148
4bsh,3znm,0.126
4bsh,3zp0,0.195
4bsh,3zp1,0.257
4bsh,3zp2,0.205
4bsh,3zp3,0.241
4bsh,3zp6,0.210
4bsh,3zpb,0.205
4bsh,3ztj,0.200
4bsh,4bgw,0.148
4bsh,4bgx,0.200
4bsh,4bgy,0.190
4bsh,4bgz,0.434
4bsh,4bh0,0.529
4bsh,4bh1,0.443
4bsh,4bh2,0.286
4bsh,4bh3,0.272
4bsh,4bh4,0.257
4bsh,4bsa,0.089
4bsh,4bsb,0.077
4bsh,4bsc,0.077
4bsh,4bsd,0.063
4bsh,4bse,0.045
4bsh,4bsf,0.045
4bsh,4bsg,0.063
4bsh,4bsh,0.000
4bsi,1eo8,0.241
4bsi,1ha0,0.173
4bsi,1hgd,0.118
4bsi,1hge,0.118
4bsi,1hgf,0.214
4bsi,1hgg,0.161
4bsi,1hgh,0.161
4bsi,1hgi,0.155
4bsi,1hgj,0.167
4bsi,1jsd,0.392
4bsi,1jsh,0.390
4bsi,1jsi,0.407
4bsi,1jsm,0.445
4bsi,1jsn,0.434
4bsi,1jso,0.436
4bsi,1ken,0.228
4bsi,1mql,0.118
4bsi,1mqm,0.195
4bsi,1mqn,0.195
4bsi,1qfu,0.141
4bsi,1rd8,0.427
4bsi,1ru7,0.961
4bsi,1rvt,0.458
4bsi,1rvx,1.052
4bsi,1rvz,0.881
4bsi,1ti8,0.118
4bsi,2fk0,0.179
4bsi,2hmg,0.200
4bsi,2ibx,0.179
4bsi,2viu,0.184
4bsi,2wr0,0.316
4bsi,2wr1,0.341
4bsi,2wr2,0.322
4bsi,2wr4,0.767
4bsi,2wr5,0.750
4bsi,2wr7,1.139
4bsi,2wrb,1.004
4bsi,2wrc,1.105
4bsi,2wrd,0.355
4bsi,2wre,0.310
4bsi,2wrf,0.358
4bsi,2wrg,0.400
4bsi,2wrh,0.573
4bsi,2yp2,0.344
4bsi,2yp3,0.310
4bsi,2yp4,0.322
4bsi,2yp5,0.307
4bsi,2yp7,0.261
4bsi,2yp8,0.249
4bsi,2yp9,0.268
4bsi,2ypg,0.228
4bsi,3al4,0.219
4bsi,3eyj,0.155
4bsi,3eyk,0.141
4bsi,3eym,0.200
4bsi,3fku,0.184
4bsi,3gbm,0.344
4bsi,3gbn,0.975
4bsi,3hmg,0.167
4bsi,3hto,0.512
4bsi,3htp,0.385
4bsi,3htq,0.508
4bsi,3htt,0.484
4bsi,3ku3,0.748
4bsi,3ku5,0.721
4bsi,3ku6,0.806
4bsi,3lzf,0.358
4bsi,3lzg,0.237
4bsi,3m5g,0.346
4bsi,3m5h,0.346
4bsi,3m5i,0.385
4bsi,3m5j,0.355
4bsi,3m6s,0.279
4bsi,3mlh,1.186
4bsi,3qqb,0.775
4bsi,3qqe,0.814
4bsi,3qqo,0.727
4bsi,3r2x,0.434
4bsi,3s11,0.358
4bsi,3s12,0.219
4bsi,3s13,0.502
4bsi,3sdy,0.346
4bsi,3sm5,1.330
4bsi,3ube,0.335
4bsi,3ubj,0.300
4bsi,3ubn,0.344
4bsi,3ubq,0.283
4bsi,3uyw,1.235
4bsi,3uyx,1.255
4bsi,3vun,0.190
4bsi,3znk,0.118
4bsi,3znl,0.100
4bsi,3znm,0.077
4bsi,3zp0,0.148
4bsi,3zp1,0.200
4bsi,3zp2,0.141
4bsi,3zp3,0.179
4bsi,3zp6,0.155
4bsi,3zpb,0.141
4bsi,3ztj,0.228
4bsi,4bgw,0.110
4bsi,4bgx,0.155
4bsi,4bgy,0.141
4bsi,4bgz,0.424
4bsi,4bh0,0.520
4bsi,4bh1,0.447
4bsi,4bh2,0.249
4bsi,4bh3,0.232
4bsi,4bh4,0.214
4bsi,4bsa,0.045
4bsi,4bsb,0.063
4bsi,4bsc,0.045
4bsi,4bsd,0.045
4bsi,4bse,0.045
4bsi,4bsf,0.077
4bsi,4bsg,0.045
4bsi,4bsh,0.089
4bsi,4bsi,0.000
4cqp,1eo8,0.272
4cqp,1ha0,0.205
4cqp,1hgd,0.155
4cqp,1hge,0.148
4cqp,1hgf,0.249
4cqp,1hgg,0.200
4cqp,1hgh,0.195
4cqp,1hgi,0.190
4cqp,1hgj,0.205
4cqp,1jsd,0.400
4cqp,1jsh,0.395
4cqp,1jsi,0.415
4cqp,1jsm,0.415
4cqp,1jsn,0.402
4cqp,1jso,0.407
4cqp,1ken,0.257
4cqp,1mql,0.161
4cqp,1mqm,0.241
4cqp,1mqn,0.237
4cqp,1qfu,0.179
4cqp,1rd8,0.395
4cqp,1ru7,0.935
4cqp,1rvt,0.434
4cqp,1rvx,1.024
4cqp,1rvz,0.858
4cqp,1ti8,0.110
4cqp,2fk0,0.141
4cqp,2hmg,0.241
4cqp,2ibx,0.141
4cqp,2viu,0.214
4cqp,2wr0,0.276
4cqp,2wr1,0.307
4cqp,2wr2,0.286
4cqp,2wr4,0.740
4cqp,2wr5,0.727
4cqp,2wr7,1.142
4cqp,2wrb,1.015
4cqp,2wrc,1.119
4cqp,2wrd,0.303
4cqp,2wre,0.268
4cqp,2wrf,0.397
4cqp,2wrg,0.363
4cqp,2wrh,0.544
4cqp,2yp2,0.332
4cqp,2yp3,0.300
4cqp,2yp4,0.316
4cqp,2yp5,0.303
4cqp,2yp7,0.261
4cqp,2yp8,0.245
4cqp,2yp9,0.261
4cqp,2ypg,0.261
4cqp,3al4,0.195
4cqp,3eyj,0.141
4cqp,3eyk,0.134
4cqp,3eym,0.237
4cqp,3fku,0.167
4cqp,3gbm,0.063
4cqp,3gbn,0.797
4cqp,3hmg,0.200
4cqp,3hto,0.486
4cqp,3htp,0.352
4cqp,3htq,0.482
4cqp,3htt,0.460
4cqp,3ku3,0.782
4cqp,3ku5,0.752
4cqp,3ku6,0.839
4cqp,3lzf,0.326
4cqp,3lzg,0.224
4cqp,3m5g,0.363
4cqp,3m5h,0.366
4cqp,3m5i,0.402
4cqp,3m5j,0.374
4cqp,3m6s,0.261
4cqp,3mlh,1.233
4cqp,3qqb,0.809
4cqp,3qqe,0.846
4cqp,3qqo,0.743
4cqp,3r2x,0.402
4cqp,3s11,0.329
4cqp,3s12,0.190
4cqp,3s13,0.498
4cqp,3sdy,0.366
4cqp,3sm5,1.310
4cqp,3ube,0.316
4cqp,3ubj,0.283
4cqp,3ubn,0.322
4cqp,3ubq,0.265
4cqp,3uyw,1.275
4cqp,3uyx,1.297
4cqp,3vun,0.219
4cqp,3znk,0.077
4cqp,3znl,0.063
4cqp,3znm,0.045
4cqp,3zp0,0.110
4cqp,3zp1,0.167
4cqp,3zp2,0.110
4cqp,3zp3,0.141
4cqp,3zp6,0.118
4cqp,3zpb,0.110
4cqp,3ztj,0.257
4cqp,4bgw,0.063
4cqp,4bgx,0.118
4cqp,4bgy,0.110
4cqp,4bgz,0.397
4cqp,4bh0,0.475
4cqp,4bh1,0.417
4cqp,4bh2,0.214
4cqp,4bh3,0.200
4cqp,4bh4,0.184
4cqp,4bsa,0.089
4cqp,4bsb,0.100
4cqp,4bsc,0.077
4cqp,4bsd,0.100
4cqp,4bse,0.089
4cqp,4bsf,0.118
4cqp,4bsg,0.077
4cqp,4bsh,0.118
4cqp,4bsi,0.063
4cqp,4cqp,0.000
4cqq,1eo8,0.265
4cqq,1ha0,0.200
4cqq,1hgd,0.148
4cqq,1hge,0.148
4cqq,1hgf,0.245
4cqq,1hgg,0.195
4cqq,1hgh,0.190
4cqq,1hgi,0.184
4cqq,1hgj,0.200
4cqq,1jsd,0.397
4cqq,1jsh,0.392
4cqq,1jsi,0.412
4cqq,1jsm,0.412
4cqq,1jsn,0.400
4cqq,1jso,0.405
4cqq,1ken,0.253
4cqq,1mql,0.155
4cqq,1mqm,0.228
4cqq,1mqn,0.214
4cqq,1qfu,0.173
4cqq,1rd8,0.390
4cqq,1ru7,0.924
4cqq,1rvt,0.427
4cqq,1rvx,1.010
4cqq,1rvz,0.843
4cqq,1ti8,0.100
4cqq,2fk0,0.148
4cqq,2hmg,0.232
4cqq,2ibx,0.141
4cqq,2viu,0.210
4cqq,2wr0,0.276
4cqq,2wr1,0.303
4cqq,2wr2,0.279
4cqq,2wr4,0.732
4cqq,2wr5,0.718
4cqq,2wr7,1.161
4cqq,2wrb,1.029
4cqq,2wrc,1.138
4cqq,2wrd,0.300
4cqq,2wre,0.265
4cqq,2wrf,0.387
4cqq,2wrg,0.358
4cqq,2wrh,0.537
4cqq,2yp2,0.332
4cqq,2yp3,0.300
4cqq,2yp4,0.316
4cqq,2yp5,0.300
4cqq,2yp7,0.257
4cqq,2yp8,0.245
4cqq,2yp9,0.261
4cqq,2ypg,0.257
4cqq,3al4,0.195
4cqq,3eyj,0.141
4cqq,3eyk,0.134
4cqq,3eym,0.228
4cqq,3fku,0.167
4cqq,3gbm,0.077
4cqq,3gbn,0.642
4cqq,3hmg,0.195
4cqq,3hto,0.480
4cqq,3htp,0.349
4cqq,3htq,0.475
4cqq,3htt,0.454
4cqq,3ku3,0.778
4cqq,3ku5,0.748
4cqq,3ku6,0.835
4cqq,3lzf,0.322
4cqq,3lzg,0.224
4cqq,3m5g,0.366
4cqq,3m5h,0.369
4cqq,3m5i,0.407
4cqq,3m5j,0.377
4cqq,3m6s,0.261
4cqq,3mlh,1.233
4cqq,3qqb,0.805
4cqq,3qqe,0.840
4cqq,3qqo,0.743
4cqq,3r2x,0.397
4cqq,3s11,0.326
4cqq,3s12,0.190
4cqq,3s13,0.492
4cqq,3sdy,0.363
4cqq,3sm5,1.292
4cqq,3ube,0.313
4cqq,3ubj,0.283
4cqq,3ubn,0.319
4cqq,3ubq,0.265
4cqq,3uyw,1.279
4cqq,3uyx,1.298
4cqq,3vun,0.214
4cqq,3znk,0.077
4cqq,3znl,0.063
4cqq,3znm,0.045
4cqq,3zp0,0.118
4cqq,3zp1,0.167
4cqq,3zp2,0.110
4cqq,3zp3,0.148
4cqq,3zp6,0.118
4cqq,3zpb,0.110
4cqq,3ztj,0.253
4cqq,4bgw,0.063
4cqq,4bgx,0.118
4cqq,4bgy,0.110
4cqq,4bgz,0.392
4cqq,4bh0,0.471
4cqq,4bh1,0.417
4cqq,4bh2,0.210
4cqq,4bh3,0.195
4cqq,4bh4,0.184
4cqq,4bsa,0.077
4cqq,4bsb,0.089
4cqq,4bsc,0.077
4cqq,4bsd,0.089
4cqq,4bse,0.089
4cqq,4bsf,0.110
4cqq,4bsg,0.063
4cqq,4bsh,0.118
4cqq,4bsi,0.063
4cqq,4cqp,0.000
4cqq,4cqq,0.000
4cqr,1eo8,0.319
4cqr,1ha0,0.257
4cqr,1hgd,0.200
4cqr,1hge,0.200
4cqr,1hgf,0.300
4cqr,1hgg,0.249
4cqr,1hgh,0.245
4cqr,1hgi,0.241
4cqr,1hgj,0.253
4cqr,1jsd,0.447
4cqr,1jsh,0.443
4cqr,1jsi,0.460
4cqr,1jsm,0.369
4cqr,1jsn,0.358
4cqr,1jso,0.363
4cqr,1ken,0.307
4cqr,1mql,0.205
4cqr,1mqm,0.293
4cqr,1mqn,0.286
4cqr,1qfu,0.228
4cqr,1rd8,0.355
4cqr,1ru7,0.910
4cqr,1rvt,0.382
4cqr,1rvx,1.003
4cqr,1rvz,0.838
4cqr,1ti8,0.077
4cqr,2fk0,0.100
4cqr,2hmg,0.290
4cqr,2ibx,0.089
4cqr,2viu,0.268
4cqr,2wr0,0.224
4cqr,2wr1,0.253
4cqr,2wr2,0.232
4cqr,2wr4,0.722
4cqr,2wr5,0.709
4cqr,2wr7,1.193
4cqr,2wrb,1.064
4cqr,2wrc,1.170
4cqr,2wrd,0.261
4cqr,2wre,0.232
4cqr,2wrf,0.412
4cqr,2wrg,0.316
4cqr,2wrh,0.490
4cqr,2yp2,0.361
4cqr,2yp3,0.329
4cqr,2yp4,0.346
4cqr,2yp5,0.335
4cqr,2yp7,0.293
4cqr,2yp8,0.276
4cqr,2yp9,0.290
4cqr,2ypg,0.313
4cqr,3al4,0.200
4cqr,3eyj,0.179
4cqr,3eyk,0.173
4cqr,3eym,0.283
4cqr,3fku,0.118
4cqr,3gbm,0.063
4cqr,3gbn,0.693
4cqr,3hmg,0.249
4cqr,3hto,0.431
4cqr,3htp,0.300
4cqr,3htq,0.427
4cqr,3htt,0.405
4cqr,3ku3,0.829
4cqr,3ku5,0.799
4cqr,3ku6,0.885
4cqr,3lzf,0.286
4cqr,3lzg,0.237
4cqr,3m5g,0.417
4cqr,3m5h,0.417
4cqr,3m5i,0.456
4cqr,3m5j,0.427
4cqr,3m6s,0.272
4cqr,3mlh,1.254
4cqr,3qqb,0.856
4cqr,3qqe,0.892
4cqr,3qqo,0.790
4cqr,3r2x,0.363
4cqr,3s11,0.279
4cqr,3s12,0.148
4cqr,3s13,0.527
4cqr,3sdy,0.412
4cqr,3sm5,1.271
4cqr,3ube,0.303
4cqr,3ubj,0.276
4cqr,3ubn,0.310
4cqr,3ubq,0.257
4cqr,3uyw,1.298
4cqr,3uyx,1.316
4cqr,3vun,0.268
4cqr,3znk,0.045
4cqr,3znl,0.045
4cqr,3znm,0.063
4cqr,3zp0,0.063
4cqr,3zp1,0.118
4cqr,3zp2,0.045
4cqr,3zp3,0.089
4cqr,3zp6,0.063
4cqr,3zpb,0.045
4cqr,3ztj,0.307
4cqr,4bgw,0.045
4cqr,4bgx,0.077
4cqr,4bgy,0.063
4cqr,4bgz,0.358
4cqr,4bh0,0.431
4cqr,4bh1,0.382
4cqr,4bh2,0.167
4cqr,4bh3,0.155
4cqr,4bh4,0.141
4cqr,4bsa,0.126
4cqr,4bsb,0.148
4cqr,4bsc,0.126
4cqr,4bsd,0.141
4cqr,4bse,0.134
4cqr,4bsf,0.161
4cqr,4bsg,0.118
4cqr,4bsh,0.161
4cqr,4bsi,0.100
4cqr,4cqp,0.045
4cqr,4cqq,0.063
4cqr,4cqr,0.000
4cqs,1eo8,0.319
4cqs,1ha0,0.265
4cqs,1hgd,0.205
4cqs,1hge,0.205
4cqs,1hgf,0.300
4cqs,1hgg,0.249
4cqs,1hgh,0.245
4cqs,1hgi,0.241
4cqs,1hgj,0.253
4cqs,1jsd,0.475
4cqs,1jsh,0.471
4cqs,1jsi,0.492
4cqs,1jsm,0.410
4cqs,1jsn,0.397
4cqs,1jso,0.402
4cqs,1ken,0.313
4cqs,1mql,0.205
4cqs,1mqm,0.297
4cqs,1mqn,0.286
4cqs,1qfu,0.237
4cqs,1rd8,0.395
4cqs,1ru7,0.876
4cqs,1rvt,0.410
4cqs,1rvx,0.970
4cqs,1rvz,0.799
4cqs,1ti8,0.063
4cqs,2fk0,0.126
4cqs,2hmg,0.276
4cqs,2ibx,0.089
4cqs,2viu,0.272
4cqs,2wr0,0.224
4cqs,2wr1,0.257
4cqs,2wr2,0.249
4cqs,2wr4,0.725
4cqs,2wr5,0.713
4cqs,2wr7,1.187
4cqs,2wrb,1.059
4cqs,2wrc,1.162
4cqs,2wrd,0.272
4cqs,2wre,0.245
4cqs,2wrf,0.390
4cqs,2wrg,0.355
4cqs,2wrh,0.496
4cqs,2yp2,0.405
4cqs,2yp3,0.374
4cqs,2yp4,0.387
4cqs,2yp5,0.377
4cqs,2yp7,0.332
4cqs,2yp8,0.319
4cqs,2yp9,0.335
4cqs,2ypg,0.313
4cqs,3al4,0.253
4cqs,3eyj,0.214
4cqs,3eyk,0.210
4cqs,3eym,0.286
4cqs,3fku,0.134
4cqs,3gbm,0.110
4cqs,3gbn,0.799
4cqs,3hmg,0.249
4cqs,3hto,0.440
4cqs,3htp,0.310
4cqs,3htq,0.438
4cqs,3htt,0.417
4cqs,3ku3,0.814
4cqs,3ku5,0.785
4cqs,3ku6,0.872
4cqs,3lzf,0.329
4cqs,3lzg,0.286
4cqs,3m5g,0.431
4cqs,3m5h,0.429
4cqs,3m5i,0.471
4cqs,3m5j,0.438
4cqs,3m6s,0.322
4cqs,3mlh,1.257
4cqs,3qqb,0.840
4cqs,3qqe,0.882
4cqs,3qqo,0.785
4cqs,3r2x,0.407
4cqs,3s11,0.313
4cqs,3s12,0.184
4cqs,3s13,0.544
4cqs,3sdy,0.424
4cqs,3sm5,1.245
4cqs,3ube,0.358
4cqs,3ubj,0.332
4cqs,3ubn,0.363
4cqs,3ubq,0.313
4cqs,3uyw,1.299
4cqs,3uyx,1.316
4cqs,3vun,0.268
4cqs,3znk,0.045
4cqs,3znl,0.000
4cqs,3znm,0.045
4cqs,3zp0,0.045
4cqs,3zp1,0.118
4cqs,3zp2,0.077
4cqs,3zp3,0.110
4cqs,3zp6,0.077
4cqs,3zpb,0.077
4cqs,3ztj,0.313
4cqs,4bgw,0.000
4cqs,4bgx,0.063
4cqs,4bgy,0.045
4cqs,4bgz,0.310
4cqs,4bh0,0.390
4cqs,4bh1,0.332
4cqs,4bh2,0.148
4cqs,4bh3,0.134
4cqs,4bh4,0.118
4cqs,4bsa,0.141
4cqs,4bsb,0.148
4cqs,4bsc,0.134
4cqs,4bsd,0.148
4cqs,4bse,0.126
4cqs,4bsf,0.155
4cqs,4bsg,0.110
4cqs,4bsh,0.141
4cqs,4bsi,0.100
4cqs,4cqp,0.077
4cqs,4cqq,0.077
4cqs,4cqr,0.063
4cqs,4cqs,0.000
4cqt,1eo8,0.265
4cqt,1ha0,0.200
4cqt,1hgd,0.148
4cqt,1hge,0.148
4cqt,1hgf,0.245
4cqt,1hgg,0.195
4cqt,1hgh,0.190
4cqt,1hgi,0.184
4cqt,1hgj,0.200
4cqt,1jsd,0.397
4cqt,1jsh,0.392
4cqt,1jsi,0.412
4cqt,1jsm,0.412
4cqt,1jsn,0.400
4cqt,1jso,0.405
4cqt,1ken,0.253
4cqt,1mql,0.155
4cqt,1mqm,0.228
4cqt,1mqn,0.214
4cqt,1qfu,0.173
4cqt,1rd8,0.390
4cqt,1ru7,0.924
4cqt,1rvt,0.427
4cqt,1rvx,1.010
4cqt,1rvz,0.843
4cqt,1ti8,0.100
4cqt,2fk0,0.148
4cqt,2hmg,0.232
4cqt,2ibx,0.141
4cqt,2viu,0.210
4cqt,2wr0,0.276
4cqt,2wr1,0.303
4cqt,2wr2,0.279
4cqt,2wr4,0.732
4cqt,2wr5,0.718
4cqt,2wr7,1.161
4cqt,2wrb,1.029
4cqt,2wrc,1.138
4cqt,2wrd,0.300
4cqt,2wre,0.265
4cqt,2wrf,0.387
4cqt,2wrg,0.358
4cqt,2wrh,0.537
4cqt,2yp2,0.332
4cqt,2yp3,0.300
4cqt,2yp4,0.316
4cqt,2yp5,0.300
4cqt,2yp7,0.257
4cqt,2yp8,0.245
4cqt,2yp9,0.261
4cqt,2ypg,0.257
4cqt,3al4,0.195
4cqt,3eyj,0.141
4cqt,3eyk,0.134
4cqt,3eym,0.228
4cqt,3fku,0.167
4cqt,3gbm,0.077
4cqt,3gbn,0.642
4cqt,3hmg,0.195
4cqt,3hto,0.480
4cqt,3htp,0.349
4cqt,3htq,0.475
4cqt,3htt,0.454
4cqt,3ku3,0.778
4cqt,3ku5,0.748
4cqt,3ku6,0.835
4cqt,3lzf,0.322
4cqt,3lzg,0.224
4cqt,3m5g,0.366
4cqt,3m5h,0.369
4cqt,3m5i,0.407
4cqt,3m5j,0.377
4cqt,3m6s,0.261
4cqt,3mlh,1.233
4cqt,3qqb,0.805
4cqt,3qqe,0.840
4cqt,3qqo,0.743
4cqt,3r2x,0.397
4cqt,3s11,0.326
4cqt,3s12,0.190
4cqt,3s13,0.492
4cqt,3sdy,0.363
4cqt,3sm5,1.292
4cqt,3ube,0.313
4cqt,3ubj,0.283
4cqt,3ubn,0.319
4cqt,3ubq,0.265
4cqt,3uyw,1.279
4cqt,3uyx,1.298
4cqt,3vun,0.214
4cqt,3znk,0.077
4cqt,3znl,0.063
4cqt,3znm,0.045
4cqt,3zp0,0.118
4cqt,3zp1,0.167
4cqt,3zp2,0.110
4cqt,3zp3,0.148
4cqt,3zp6,0.118
4cqt,3zpb,0.110
4cqt,3ztj,0.253
4cqt,4bgw,0.063
4cqt,4bgx,0.118
4cqt,4bgy,0.110
4cqt,4bgz,0.392
4cqt,4bh0,0.471
4cqt,4bh1,0.417
4cqt,4bh2,0.210
4cqt,4bh3,0.195
4cqt,4bh4,0.184
4cqt,4bsa,0.077
4cqt,4bsb,0.089
4cqt,4bsc,0.077
4cqt,4bsd,0.089
4cqt,4bse,0.089
4cqt,4bsf,0.110
4cqt,4bsg,0.063
4cqt,4bsh,0.118
4cqt,4bsi,0.063
4cqt,4cqp,0.000
4cqt,4cqq,0.000
4cqt,4cqr,0.063
4cqt,4cqs,0.077
4cqt,4cqt,0.000
4cqu,1eo8,0.352
4cqu,1ha0,0.297
4cqu,1hgd,0.237
4cqu,1hge,0.237
4cqu,1hgf,0.329
4cqu,1hgg,0.276
4cqu,1hgh,0.276
4cqu,1hgi,0.268
4cqu,1hgj,0.283
4cqu,1jsd,0.508
4cqu,1jsh,0.504
4cqu,1jsi,0.522
4cqu,1jsm,0.410
4cqu,1jsn,0.397
4cqu,1jso,0.402
4cqu,1ken,0.346
4cqu,1mql,0.237
4cqu,1mqm,0.297
4cqu,1mqn,0.293
4cqu,1qfu,0.265
4cqu,1rd8,0.395
4cqu,1ru7,0.858
4cqu,1rvt,0.397
4cqu,1rvx,0.952
4cqu,1rvz,0.782
4cqu,1ti8,0.063
4cqu,2fk0,0.134
4cqu,2hmg,0.300
4cqu,2ibx,0.077
4cqu,2viu,0.303
4cqu,2wr0,0.200
4cqu,2wr1,0.232
4cqu,2wr2,0.232
4cqu,2wr4,0.717
4cqu,2wr5,0.704
4cqu,2wr7,1.214
4cqu,2wrb,1.084
4cqu,2wrc,1.188
4cqu,2wrd,0.257
4cqu,2wre,0.232
4cqu,2wrf,0.397
4cqu,2wrg,0.346
4cqu,2wrh,0.471
4cqu,2yp2,0.440
4cqu,2yp3,0.407
4cqu,2yp4,0.424
4cqu,2yp5,0.412
4cqu,2yp7,0.369
4cqu,2yp8,0.358
4cqu,2yp9,0.371
4cqu,2ypg,0.344
4cqu,3al4,0.276
4cqu,3eyj,0.249
4cqu,3eyk,0.245
4cqu,3eym,0.319
4cqu,3fku,0.126
4cqu,3gbm,0.141
4cqu,3gbn,0.701
4cqu,3hmg,0.276
4cqu,3hto,0.422
4cqu,3htp,0.290
4cqu,3htq,0.417
4cqu,3htt,0.395
4cqu,3ku3,0.833
4cqu,3ku5,0.805
4cqu,3ku6,0.891
4cqu,3lzf,0.329
4cqu,3lzg,0.313
4cqu,3m5g,0.467
4cqu,3m5h,0.467
4cqu,3m5i,0.506
4cqu,3m5j,0.475
4cqu,3m6s,0.352
4cqu,3mlh,1.266
4cqu,3qqb,0.860
4cqu,3qqe,0.902
4cqu,3qqo,0.810
4cqu,3r2x,0.410
4cqu,3s11,0.307
4cqu,3s12,0.190
4cqu,3s13,0.562
4cqu,3sdy,0.458
4cqu,3sm5,1.224
4cqu,3ube,0.374
4cqu,3ubj,0.349
4cqu,3ubn,0.382
4cqu,3ubq,0.335
4cqu,3uyw,1.310
4cqu,3uyx,1.324
4cqu,3vun,0.300
4cqu,3znk,0.063
4cqu,3znl,0.045
4cqu,3znm,0.063
4cqu,3zp0,0.045
4cqu,3zp1,0.100
4cqu,3zp2,0.077
4cqu,3zp3,0.100
4cqu,3zp6,0.063
4cqu,3zpb,0.077
4cqu,3ztj,0.346
4cqu,4bgw,0.045
4cqu,4bgx,0.045
4cqu,4bgy,0.045
4cqu,4bgz,0.283
4cqu,4bh0,0.361
4cqu,4bh1,0.307
4cqu,4bh2,0.118
4cqu,4bh3,0.110
4cqu,4bh4,0.089
4cqu,4bsa,0.167
4cqu,4bsb,0.179
4cqu,4bsc,0.167
4cqu,4bsd,0.179
4cqu,4bse,0.155
4cqu,4bsf,0.184
4cqu,4bsg,0.141
4cqu,4bsh,0.167
4cqu,4bsi,0.134
4cqu,4cqp,0.110
4cqu,4cqq,0.110
4cqu,4cqr,0.089
4cqu,4cqs,0.045
4cqu,4cqt,0.110
4cqu,4cqu,0.000
4cqv,1eo8,0.608
4cqv,1ha0,0.569
4cqv,1hgd,0.504
4cqv,1hge,0.502
4cqv,1hgf,0.580
4cqv,1hgg,0.537
4cqv,1hgh,0.535
4cqv,1hgi,0.525
4cqv,1hgj,0.539
4cqv,1jsd,0.778
4cqv,1jsh,0.772
4cqv,1jsi,0.794
4cqv,1jsm,0.502
4cqv,1jsn,0.494
4cqv,1jso,0.498
4cqv,1ken,0.608
4cqv,1mql,0.500
4cqv,1mqm,0.537
4cqv,1mqn,0.533
4cqv,1qfu,0.539
4cqv,1rd8,0.500
4cqv,1ru7,0.677
4cqv,1rvt,0.420
4cqv,1rvx,0.800
4cqv,1rvz,0.628
4cqv,1ti8,0.329
4cqv,2fk0,0.322
4cqv,2hmg,0.546
4cqv,2ibx,0.272
4cqv,2viu,0.576
4cqv,2wr0,0.228
4cqv,2wr1,0.237
4cqv,2wr2,0.293
4cqv,2wr4,0.728
4cqv,2wr5,0.724
4cqv,2wr7,1.353
4cqv,2wrb,1.234
4cqv,2wrc,1.324
4cqv,2wrd,0.335
4cqv,2wre,0.355
4cqv,2wrf,0.520
4cqv,2wrg,0.449
4cqv,2wrh,0.385
4cqv,2yp2,0.720
4cqv,2yp3,0.690
4cqv,2yp4,0.704
4cqv,2yp5,0.691
4cqv,2yp7,0.647
4cqv,2yp8,0.634
4cqv,2yp9,0.648
4cqv,2ypg,0.602
4cqv,3al4,0.500
4cqv,3eyj,0.522
4cqv,3eyk,0.518
4cqv,3eym,0.574
4cqv,3fku,0.293
4cqv,3gbm,0.392
4cqv,3gbn,0.835
4cqv,3hmg,0.539
4cqv,3hto,0.374
4cqv,3htp,0.297
4cqv,3htq,0.366
4cqv,3htt,0.358
4cqv,3ku3,0.991
4cqv,3ku5,0.967
4cqv,3ku6,1.049
4cqv,3lzf,0.449
4cqv,3lzg,0.564
4cqv,3m5g,0.727
4cqv,3m5h,0.728
4cqv,3m5i,0.768
4cqv,3m5j,0.738
4cqv,3m6s,0.603
4cqv,3mlh,1.378
4cqv,3qqb,1.019
4cqv,3qqe,1.066
4cqv,3qqo,0.994
4cqv,3r2x,0.527
